country,area,sex,agegroup,educ,hhsize_grp,pop_count,pop_count_se,pop_prop
DE,Niedersachsen,Female,60-64,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Female,60-64,2-Secondary,1p.,146781.8916598191,91926.08552119895,0.002139197073479103
DE,Niedersachsen,Female,60-64,2-Secondary,2pp.,239080.11203822002,131734.5788412975,0.003484349944096139
DE,Niedersachsen,Female,60-64,2-Secondary,3pp.+,96465.50092450978,35700.87816691839,0.0014058867543938103
DE,Niedersachsen,Female,60-64,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Female,60-64,3-GraduateOrMore,2pp.,33088.68816072979,23397.23577901907,4.8223404180362117e-4
DE,Niedersachsen,Female,60-64,3-GraduateOrMore,3pp.+,16544.344080364895,16544.3440803649,2.4111702090181059e-4
DE,Niedersachsen,Female,65-69,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Female,65-69,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Female,65-69,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Female,65-69,2-Secondary,1p.,46149.11018920046,32632.34876050884,6.725764353085182e-4
DE,Niedersachsen,Female,65-69,2-Secondary,2pp.,165689.16620831046,72068.81878244592,0.0024147514073565874
DE,Niedersachsen,Female,65-69,2-Secondary,3pp.+,62693.45426956535,36586.68482763897,9.136934562103288e-4
DE,Niedersachsen,Female,65-69,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Female,65-69,3-GraduateOrMore,2pp.,0,0,0
DE,Niedersachsen,Female,65-69,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Female,70-74,1-PrimaryOrLess,1p.,50316.390735309324,50316.390735309324,7.333103190852922e-4
DE,Niedersachsen,Female,70-74,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Female,70-74,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Female,70-74,2-Secondary,1p.,23074.55509460023,23074.55509460023,3.362882176542591e-4
DE,Niedersachsen,Female,70-74,2-Secondary,2pp.,69223.66528380068,39966.30178589488,0.0010088646529627773
DE,Niedersachsen,Female,70-74,2-Secondary,3pp.+,0,0,0
DE,Niedersachsen,Female,70-74,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Female,70-74,3-GraduateOrMore,2pp.,16544.344080364895,16544.3440803649,2.4111702090181059e-4
DE,Niedersachsen,Female,70-74,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Female,75+,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Female,75+,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Female,75+,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Female,75+,2-Secondary,1p.,23074.55509460023,23074.55509460023,3.362882176542591e-4
DE,Niedersachsen,Female,75+,2-Secondary,2pp.,119540.05601911001,42508.67905149361,0.0017421749720480694
DE,Niedersachsen,Female,75+,2-Secondary,3pp.+,0,0,0
DE,Niedersachsen,Female,75+,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Female,75+,3-GraduateOrMore,2pp.,16544.344080364895,16544.3440803649,2.4111702090181059e-4
DE,Niedersachsen,Female,75+,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Male,18-24,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,18-24,1-PrimaryOrLess,2pp.,25647.327056345763,25647.327056345766,3.7378375739052577e-4
DE,Niedersachsen,Male,18-24,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,18-24,2-Secondary,1p.,69732.66428694518,41093.54489598263,0.0010162827967516172
DE,Niedersachsen,Male,18-24,2-Secondary,2pp.,25647.327056345763,25647.327056345766,3.7378375739052577e-4
DE,Niedersachsen,Male,18-24,2-Secondary,3pp.+,264140.3956173216,53228.69414138369,0.0038495781387103234
DE,Niedersachsen,Male,18-24,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Male,18-24,3-GraduateOrMore,2pp.,0,0,0
DE,Niedersachsen,Male,18-24,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Male,25-29,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,25-29,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,25-29,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,25-29,2-Secondary,1p.,53211.43537615751,37626.166791150725,7.755026559823178e-4
DE,Niedersachsen,Male,25-29,2-Secondary,2pp.,53211.43537615751,37626.166791150725,7.755026559823178e-4
DE,Niedersachsen,Male,25-29,2-Secondary,3pp.+,53211.43537615751,37626.166791150725,7.755026559823178e-4
DE,Niedersachsen,Male,25-29,3-GraduateOrMore,1p.,16521.22891078766,16521.228910787664,2.4078014076929944e-4
DE,Niedersachsen,Male,25-29,3-GraduateOrMore,2pp.,0,0,0
DE,Niedersachsen,Male,25-29,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Male,30-34,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,30-34,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,30-34,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,30-34,2-Secondary,1p.,26605.717688078756,26605.71768807876,3.877513279911589e-4
DE,Niedersachsen,Male,30-34,2-Secondary,2pp.,0,0,0
DE,Niedersachsen,Male,30-34,2-Secondary,3pp.+,79817.15306423626,26605.71768807876,0.0011632539839734766
DE,Niedersachsen,Male,30-34,3-GraduateOrMore,1p.,16521.22891078766,16521.228910787664,2.4078014076929944e-4
DE,Niedersachsen,Male,30-34,3-GraduateOrMore,2pp.,16521.22891078766,16521.228910787664,2.4078014076929944e-4
DE,Niedersachsen,Male,30-34,3-GraduateOrMore,3pp.+,33042.45782157532,23364.54599270639,4.815602815385989e-4
DE,Niedersachsen,Male,35-39,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,35-39,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,35-39,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,35-39,2-Secondary,1p.,0,0,0
DE,Niedersachsen,Male,35-39,2-Secondary,2pp.,30236.034003563524,30236.034003563524,4.4065950317592083e-4
DE,Niedersachsen,Male,35-39,2-Secondary,3pp.+,170183.3612955831,107548.49524262051,0.002480249738721734
DE,Niedersachsen,Male,35-39,3-GraduateOrMore,1p.,19003.191277765476,19003.191277765476,2.7695222284212937e-4
DE,Niedersachsen,Male,35-39,3-GraduateOrMore,2pp.,0,0,0
DE,Niedersachsen,Male,35-39,3-GraduateOrMore,3pp.+,19003.191277765476,19003.191277765476,2.7695222284212937e-4
DE,Niedersachsen,Male,40-44,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,40-44,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,40-44,1-PrimaryOrLess,3pp.+,67264.41206871487,67264.41206871487,9.803105261796884e-4
DE,Niedersachsen,Male,40-44,2-Secondary,1p.,0,0,0
DE,Niedersachsen,Male,40-44,2-Secondary,2pp.,0,0,0
DE,Niedersachsen,Male,40-44,2-Secondary,3pp.+,30236.034003563524,30236.034003563524,4.4065950317592083e-4
DE,Niedersachsen,Male,40-44,3-GraduateOrMore,1p.,19003.191277765476,19003.191277765476,2.7695222284212937e-4
DE,Niedersachsen,Male,40-44,3-GraduateOrMore,2pp.,0,0,0
DE,Niedersachsen,Male,40-44,3-GraduateOrMore,3pp.+,19003.191277765476,19003.191277765476,2.7695222284212937e-4
DE,Niedersachsen,Male,45-49,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,45-49,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,45-49,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,45-49,2-Secondary,1p.,60472.06800712705,42760.20936021361,8.813190063518417e-4
DE,Niedersachsen,Male,45-49,2-Secondary,2pp.,60472.06800712705,42760.20936021361,8.813190063518417e-4
DE,Niedersachsen,Male,45-49,2-Secondary,3pp.+,189186.55257334857,67926.85838145403,0.0027572019615638627
DE,Niedersachsen,Male,45-49,3-GraduateOrMore,1p.,19003.191277765476,19003.191277765476,2.7695222284212937e-4
DE,Niedersachsen,Male,45-49,3-GraduateOrMore,2pp.,0,0,0
DE,Niedersachsen,Male,45-49,3-GraduateOrMore,3pp.+,19003.191277765476,19003.191277765476,2.7695222284212937e-4
DE,Niedersachsen,Male,50-54,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,50-54,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,50-54,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,50-54,2-Secondary,1p.,0,0,0
DE,Niedersachsen,Male,50-54,2-Secondary,2pp.,60472.06800712705,42760.20936021361,8.813190063518417e-4
DE,Niedersachsen,Male,50-54,2-Secondary,3pp.+,139947.32729201956,46792.70010662605,0.0020395902355458124
DE,Niedersachsen,Male,50-54,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Male,50-54,3-GraduateOrMore,2pp.,38006.38255553095,26874.570833386042,5.539044456842587e-4
DE,Niedersachsen,Male,50-54,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Male,55-59,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,55-59,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,55-59,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,55-59,2-Secondary,1p.,26432.725047966534,26432.725047966538,3.852301358653676e-4
DE,Niedersachsen,Male,55-59,2-Secondary,2pp.,65926.34735404143,39597.53709651218,9.608095912251988e-4
DE,Niedersachsen,Male,55-59,2-Secondary,3pp.+,92359.07240200797,54379.44565529969,0.0013460397270905664
DE,Niedersachsen,Male,55-59,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Male,55-59,3-GraduateOrMore,2pp.,26121.794516216727,18470.89803917842,3.8069863898892715e-4
DE,Niedersachsen,Male,55-59,3-GraduateOrMore,3pp.+,26121.794516216727,18470.89803917842,3.8069863898892715e-4
DE,Niedersachsen,Male,60-64,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,60-64,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,60-64,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,60-64,2-Secondary,1p.,0,0,0
DE,Niedersachsen,Male,60-64,2-Secondary,2pp.,92359.07240200797,47609.388754436404,0.0013460397270905664
DE,Niedersachsen,Male,60-64,2-Secondary,3pp.+,118791.7974499745,39597.53709651218,0.001731269862955934
DE,Niedersachsen,Male,60-64,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Male,60-64,3-GraduateOrMore,2pp.,52243.589032433454,26121.79451621673,7.613972779778543e-4
DE,Niedersachsen,Male,60-64,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Male,65-69,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,65-69,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,65-69,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,65-69,2-Secondary,1p.,13060.897258108364,13060.897258108365,1.9034931949446358e-4
DE,Niedersachsen,Male,65-69,2-Secondary,2pp.,92359.07240200797,47609.388754436404,0.0013460397270905664
DE,Niedersachsen,Male,65-69,2-Secondary,3pp.+,0,0,0
DE,Niedersachsen,Male,65-69,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Male,65-69,3-GraduateOrMore,2pp.,39182.69177432509,22622.13764348073,5.710479584833907e-4
DE,Niedersachsen,Male,65-69,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Male,70-74,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,70-74,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,70-74,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,70-74,2-Secondary,1p.,0,0,0
DE,Niedersachsen,Male,70-74,2-Secondary,2pp.,65926.34735404143,39597.53709651218,9.608095912251988e-4
DE,Niedersachsen,Male,70-74,2-Secondary,3pp.+,0,0,0
DE,Niedersachsen,Male,70-74,3-GraduateOrMore,1p.,0,0,0
DE,Niedersachsen,Male,70-74,3-GraduateOrMore,2pp.,26121.794516216727,18470.89803917842,3.8069863898892715e-4
DE,Niedersachsen,Male,70-74,3-GraduateOrMore,3pp.+,0,0,0
DE,Niedersachsen,Male,75+,1-PrimaryOrLess,1p.,0,0,0
DE,Niedersachsen,Male,75+,1-PrimaryOrLess,2pp.,0,0,0
DE,Niedersachsen,Male,75+,1-PrimaryOrLess,3pp.+,0,0,0
DE,Niedersachsen,Male,75+,2-Secondary,1p.,118791.7974499745,29622.53756691045,0.001731269862955934
DE,Niedersachsen,Male,75+,2-Secondary,2pp.,476125.8700954102,140804.582704116,0.006939051243979915
DE,Niedersachsen,Male,75+,2-Secondary,3pp.+,0,0,0
DE,Niedersachsen,Male,75+,3-GraduateOrMore,1p.,13060.897258108364,13060.897258108365,1.9034931949446358e-4
DE,Niedersachsen,Male,75+,3-GraduateOrMore,2pp.,26121.794516216727,18470.89803917842,3.8069863898892715e-4
DE,Niedersachsen,Male,75+,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,18-24,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,18-24,1-PrimaryOrLess,2pp.,32256.11118107778,32256.11118107778,4.7010007746934625e-4
DE,Nordrhein-Westfalen,Female,18-24,1-PrimaryOrLess,3pp.+,32256.11118107778,32256.11118107778,4.7010007746934625e-4
DE,Nordrhein-Westfalen,Female,18-24,2-Secondary,1p.,70982.53271725854,50400.32176012388,0.001034498360389105
DE,Nordrhein-Westfalen,Female,18-24,2-Secondary,2pp.,116179.26460854227,38726.42153618076,0.0016931948487592765
DE,Nordrhein-Westfalen,Female,18-24,2-Secondary,3pp.+,400109.3954775764,130989.71114756541,0.005831188290315696
DE,Nordrhein-Westfalen,Female,18-24,3-GraduateOrMore,1p.,23716.67089785785,23716.67089785785,3.456464036786419e-4
DE,Nordrhein-Westfalen,Female,18-24,3-GraduateOrMore,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,18-24,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,25-29,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,25-29,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,25-29,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,25-29,2-Secondary,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,25-29,2-Secondary,2pp.,178622.35704258087,91642.49542499258,0.002603239535357677
DE,Nordrhein-Westfalen,Female,25-29,2-Secondary,3pp.+,77452.84307236152,54767.430558644344,0.0011287965658395177
DE,Nordrhein-Westfalen,Female,25-29,3-GraduateOrMore,1p.,47433.3417957157,33540.43763808986,6.912928073572838e-4
DE,Nordrhein-Westfalen,Female,25-29,3-GraduateOrMore,2pp.,118583.35448928925,53032.08832760113,0.0017282320183932094
DE,Nordrhein-Westfalen,Female,25-29,3-GraduateOrMore,3pp.+,71150.01269357355,41078.47898147998,0.0010369392110359257
DE,Nordrhein-Westfalen,Female,30-34,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,30-34,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,30-34,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,30-34,2-Secondary,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,30-34,2-Secondary,2pp.,38726.42153618076,38726.42153618076,5.643982829197588e-4
DE,Nordrhein-Westfalen,Female,30-34,2-Secondary,3pp.+,187161.7973258008,83901.12995972052,0.0027276932091483816
DE,Nordrhein-Westfalen,Female,30-34,3-GraduateOrMore,1p.,23716.67089785785,23716.67089785785,3.456464036786419e-4
DE,Nordrhein-Westfalen,Female,30-34,3-GraduateOrMore,2pp.,23716.67089785785,23716.67089785785,3.456464036786419e-4
DE,Nordrhein-Westfalen,Female,30-34,3-GraduateOrMore,3pp.+,118583.35448928925,41078.47898147998,0.0017282320183932094
DE,Nordrhein-Westfalen,Female,35-39,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,35-39,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,35-39,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,35-39,2-Secondary,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,35-39,2-Secondary,2pp.,33488.387968002826,33488.387968002826,4.880592607616263e-4
DE,Nordrhein-Westfalen,Female,35-39,2-Secondary,3pp.+,299423.2217308635,119414.94665559784,0.004363789513919233
DE,Nordrhein-Westfalen,Female,35-39,3-GraduateOrMore,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,35-39,3-GraduateOrMore,2pp.,22213.739517277038,22213.739517277038,3.2374270442376646e-4
DE,Nordrhein-Westfalen,Female,35-39,3-GraduateOrMore,3pp.+,111068.69758638518,38475.32547002438,0.0016187135221188325
DE,Nordrhein-Westfalen,Female,40-44,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,40-44,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,40-44,1-PrimaryOrLess,3pp.+,87553.8028562953,87553.8028562953,0.0012760078012635692
DE,Nordrhein-Westfalen,Female,40-44,2-Secondary,1p.,87553.8028562953,87553.8028562953,0.0012760078012635692
DE,Nordrhein-Westfalen,Female,40-44,2-Secondary,2pp.,176744.318309578,101990.50384879668,0.0025758690272105885
DE,Nordrhein-Westfalen,Female,40-44,2-Secondary,3pp.+,167441.93984001412,58003.589424159174,0.0024402963038081316
DE,Nordrhein-Westfalen,Female,40-44,3-GraduateOrMore,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,40-44,3-GraduateOrMore,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,40-44,3-GraduateOrMore,3pp.+,66641.21855183112,38475.32547002438,9.712281132712995e-4
DE,Nordrhein-Westfalen,Female,45-49,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,45-49,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,45-49,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,45-49,2-Secondary,1p.,66976.77593600565,47359.73244636157,9.761185215232526e-4
DE,Nordrhein-Westfalen,Female,45-49,2-Secondary,2pp.,167441.93984001412,88601.94637178314,0.0024402963038081316
DE,Nordrhein-Westfalen,Female,45-49,2-Secondary,3pp.+,254995.74269630943,115208.63265431287,0.003716304105071701
DE,Nordrhein-Westfalen,Female,45-49,3-GraduateOrMore,1p.,22213.739517277038,22213.739517277038,3.2374270442376646e-4
DE,Nordrhein-Westfalen,Female,45-49,3-GraduateOrMore,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,45-49,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,50-54,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,50-54,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,50-54,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,50-54,2-Secondary,1p.,100465.16390400848,58003.589424159174,0.0014641777822848791
DE,Nordrhein-Westfalen,Female,50-54,2-Secondary,2pp.,310697.8701815893,115759.00282813367,0.004528106070257093
DE,Nordrhein-Westfalen,Female,50-54,2-Secondary,3pp.+,254995.74269630943,115208.63265431287,0.003716304105071701
DE,Nordrhein-Westfalen,Female,50-54,3-GraduateOrMore,1p.,44427.479034554075,31414.97169635636,6.474854088475329e-4
DE,Nordrhein-Westfalen,Female,50-54,3-GraduateOrMore,2pp.,22213.739517277038,22213.739517277038,3.2374270442376646e-4
DE,Nordrhein-Westfalen,Female,50-54,3-GraduateOrMore,3pp.+,88854.95806910815,44427.479034554075,0.0012949708176950658
DE,Nordrhein-Westfalen,Female,55-59,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,55-59,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,55-59,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,55-59,2-Secondary,1p.,91029.31560660068,68658.68999200447,0.0013266598716260593
DE,Nordrhein-Westfalen,Female,55-59,2-Secondary,2pp.,200341.1770267794,85860.50444004832,0.002919769289976825
DE,Nordrhein-Westfalen,Female,55-59,2-Secondary,3pp.+,205509.98819333175,89389.43903166501,0.002995099465898531
DE,Nordrhein-Westfalen,Female,55-59,3-GraduateOrMore,1p.,20520.518948170713,20520.518948170713,2.990657334076039e-4
DE,Nordrhein-Westfalen,Female,55-59,3-GraduateOrMore,2pp.,82082.07579268285,41041.037896341426,0.0011962629336304156
DE,Nordrhein-Westfalen,Female,55-59,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,60-64,1-PrimaryOrLess,1p.,62409.147459917906,62409.14745991791,9.095499730579415e-4
DE,Nordrhein-Westfalen,Female,60-64,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,60-64,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,60-64,2-Secondary,1p.,176889.82004664897,59991.97610733803,0.002577989567330413
DE,Nordrhein-Westfalen,Female,60-64,2-Secondary,2pp.,647388.1058612707,167071.20802383142,0.009435024482946608
DE,Nordrhein-Westfalen,Female,60-64,2-Secondary,3pp.+,28620.16814668277,28620.168146682772,4.1710989856811784e-4
DE,Nordrhein-Westfalen,Female,60-64,3-GraduateOrMore,1p.,41041.037896341426,29020.396203437103,5.981314668152078e-4
DE,Nordrhein-Westfalen,Female,60-64,3-GraduateOrMore,2pp.,82082.07579268285,41041.037896341426,0.0011962629336304156
DE,Nordrhein-Westfalen,Female,60-64,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,65-69,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,65-69,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,65-69,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,65-69,2-Secondary,1p.,143100.84073341385,63996.64150345685,0.0020855494928405894
DE,Nordrhein-Westfalen,Female,65-69,2-Secondary,2pp.,353779.64009329793,112714.18509581625,0.005155979134660826
DE,Nordrhein-Westfalen,Female,65-69,2-Secondary,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,65-69,3-GraduateOrMore,1p.,20520.518948170713,20520.518948170713,2.990657334076039e-4
DE,Nordrhein-Westfalen,Female,65-69,3-GraduateOrMore,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,65-69,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,70-74,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,70-74,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,70-74,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,70-74,2-Secondary,1p.,57240.33629336554,40475.02995043722,8.342197971362357e-4
DE,Nordrhein-Westfalen,Female,70-74,2-Secondary,2pp.,171721.0088800966,70104.80831202929,0.002502659391408707
DE,Nordrhein-Westfalen,Female,70-74,2-Secondary,3pp.+,28620.16814668277,28620.168146682772,4.1710989856811784e-4
DE,Nordrhein-Westfalen,Female,70-74,3-GraduateOrMore,1p.,41041.037896341426,29020.396203437103,5.981314668152078e-4
DE,Nordrhein-Westfalen,Female,70-74,3-GraduateOrMore,2pp.,20520.518948170713,20520.518948170713,2.990657334076039e-4
DE,Nordrhein-Westfalen,Female,70-74,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,75+,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Female,75+,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Female,75+,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Female,75+,2-Secondary,1p.,322228.6339146555,105748.2322378559,0.0046961552468539
DE,Nordrhein-Westfalen,Female,75+,2-Secondary,2pp.,371369.321009509,128928.11399980912,0.005412330878829621
DE,Nordrhein-Westfalen,Female,75+,2-Secondary,3pp.+,153438.46306651857,92784.25188625466,0.0022362098446840005
DE,Nordrhein-Westfalen,Female,75+,3-GraduateOrMore,1p.,41041.037896341426,41041.037896341426,5.981314668152078e-4
DE,Nordrhein-Westfalen,Female,75+,3-GraduateOrMore,2pp.,41041.037896341426,41041.037896341426,5.981314668152078e-4
DE,Nordrhein-Westfalen,Female,75+,3-GraduateOrMore,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Male,18-24,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Male,18-24,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Male,18-24,1-PrimaryOrLess,3pp.+,31811.260032227645,31811.260032227645,4.636168235407247e-4
DE,Nordrhein-Westfalen,Male,18-24,2-Secondary,1p.,152491.78752425406,78283.92599915745,0.00222241300962045
DE,Nordrhein-Westfalen,Male,18-24,2-Secondary,2pp.,150114.3358487984,49734.95455670252,0.0021877640647883475
DE,Nordrhein-Westfalen,Male,18-24,2-Secondary,3pp.+,542547.9887750807,147165.79515769685,0.007907086199021507
DE,Nordrhein-Westfalen,Male,18-24,3-GraduateOrMore,1p.,0,0,0
DE,Nordrhein-Westfalen,Male,18-24,3-GraduateOrMore,2pp.,0,0,0
DE,Nordrhein-Westfalen,Male,18-24,3-GraduateOrMore,3pp.+,40983.68808886431,28979.843765670295,5.972956515866921e-4
DE,Nordrhein-Westfalen,Male,25-29,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Male,25-29,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Male,25-29,1-PrimaryOrLess,3pp.+,0,0,0
DE,Nordrhein-Westfalen,Male,25-29,2-Secondary,1p.,65999.97173991095,46669.027575411536,9.61882591913552e-4
DE,Nordrhein-Westfalen,Male,25-29,2-Secondary,2pp.,65999.97173991095,46669.027575411536,9.61882591913552e-4
DE,Nordrhein-Westfalen,Male,25-29,2-Secondary,3pp.+,164999.92934977738,73790.21166175298,0.00240470647978388
DE,Nordrhein-Westfalen,Male,25-29,3-GraduateOrMore,1p.,20491.844044432157,20491.84404443216,2.9864782579334606e-4
DE,Nordrhein-Westfalen,Male,25-29,3-GraduateOrMore,2pp.,61475.53213329647,45821.15626767453,8.95943477380038e-4
DE,Nordrhein-Westfalen,Male,25-29,3-GraduateOrMore,3pp.+,20491.844044432157,20491.84404443216,2.9864782579334606e-4
DE,Nordrhein-Westfalen,Male,30-34,1-PrimaryOrLess,1p.,0,0,0
DE,Nordrhein-Westfalen,Male,30-34,1-PrimaryOrLess,2pp.,0,0,0
DE,Nordrhein-Westfalen,Male,30-34,1-PrimaryOrLess,3pp.+,31811.260032227645,31811.260032227645,4.636168235407247e-4
DE,Nordrhein-Westfalen,Male,30-34,2-Secondary,1p.,0,0,0
